Wall time,Step,Value
1651405064.3784199,12015,0.17000000178813934
1651405066.1404197,12035,0.1679999977350235
1651405067.4194224,12085,0.18199999630451202
1651405069.6634197,12125,0.17599999904632568
1651405069.7884197,12130,0.18199999630451202
1651405072.4494195,12185,0.19599999487400055
1651405074.6754217,12225,0.2160000056028366
1651405076.0134199,12255,0.20399999618530273
1651405076.1464198,12260,0.20600000023841858
1651405076.405424,12270,0.21199999749660492
1651405076.6624217,12280,0.2199999988079071
1651405078.3814197,12305,0.2460000067949295
1651405082.0204196,12400,0.25
1651405084.0944195,12430,0.24799999594688416
1651405084.2224197,12435,0.25
1651405086.746422,12485,0.2540000081062317
1651405087.0194204,12495,0.2460000067949295
1651405087.4034204,12510,0.2460000067949295
1651405087.53142,12515,0.24400000274181366
1651405087.6604192,12520,0.24199999868869781
1651405090.2114198,12570,0.2639999985694885
1651405090.3404243,12575,0.25600001215934753
1651405090.7264202,12590,0.25999999046325684
1651405093.1704242,12620,0.27399998903274536
1651405093.8204198,12645,0.2759999930858612
1651405094.0834196,12655,0.2759999930858612
1651405094.3404198,12665,0.2759999930858612
1651405095.8204198,12675,0.2759999930858612
1651405097.0044196,12720,0.27799999713897705
1651405098.84842,12740,0.27799999713897705
1651405099.3704228,12760,0.2879999876022339
1651405099.6274197,12770,0.2879999876022339
1651405100.0184197,12785,0.2879999876022339
1651405102.3934202,12830,0.2939999997615814
1651405102.5224228,12835,0.30000001192092896
1651405103.0384197,12855,0.3019999861717224
1651405105.1054208,12885,0.2919999957084656
1651405105.36742,12895,0.2939999997615814
1651405108.6634195,12955,0.32199999690055847
1651405108.7944243,12960,0.328000009059906
1651405108.926424,12965,0.3319999873638153
1651405109.0584197,12970,0.33000001311302185
1651405109.4514196,12985,0.335999995470047
1651405111.1024225,13005,0.3400000035762787
1651405111.8884218,13035,0.3499999940395355
1651405112.0254197,13040,0.34599998593330383
1651405112.4204197,13055,0.34200000762939453
1651405114.746424,13095,0.3400000035762787
1651405116.6004221,13120,0.33399999141693115
1651405117.0024197,13135,0.33000001311302185
1651405117.3974245,13150,0.32600000500679016
1651405117.529422,13155,0.328000009059906
1651405119.5944242,13185,0.3100000023841858
1651405119.8564196,13195,0.31200000643730164
1651405120.64342,13225,0.2980000078678131
1651405121.04442,13240,0.30000001192092896
1651405122.7244194,13255,0.29600000381469727
1651405122.8554199,13260,0.29600000381469727
1651405123.3824193,13280,0.2919999957084656
1651405127.68342,13375,0.28600001335144043
1651405129.4224198,13395,0.2759999930858612
1651405129.6864197,13405,0.2759999930858612
1651405130.3534243,13430,0.26600000262260437
1651405132.245424,13455,0.2680000066757202
1651405135.21642,13520,0.25999999046325684
1651405135.7494197,13540,0.2540000081062317
1651405136.1494198,13555,0.25600001215934753
1651405139.4274242,13630,0.27000001072883606
1651405142.6344197,13685,0.2759999930858612
1651405142.7694197,13690,0.2759999930858612
1651405144.2544198,13705,0.27000001072883606
1651405145.0574195,13735,0.2639999985694885
1651405147.21542,13770,0.257999986410141
1651405147.3504198,13775,0.2540000081062317
1651405147.483422,13780,0.25
1651405147.6174195,13785,0.24799999594688416
1651405147.7514243,13790,0.24199999868869781
1651405147.8844213,13795,0.24199999868869781
1651405150.2154195,13835,0.2240000069141388
1651405154.5924242,13950,0.20000000298023224
1651405155.99342,13955,0.20000000298023224
1651405156.1274197,13960,0.20000000298023224
1651405157.061424,13995,0.18400000035762787
1651405160.3194196,14050,0.16200000047683716
1651405160.591424,14060,0.15399999916553497
1651405163.428422,14120,0.1420000046491623
1651405163.5624242,14125,0.14000000059604645
1651405163.9674199,14140,0.1340000033378601
1651405165.5184197,14150,0.12999999523162842
1651405165.6554246,14155,0.12999999523162842
1651405165.9274197,14165,0.13199999928474426
1651405169.772424,14260,0.12999999523162842
1651405171.6734219,14285,0.1379999965429306
1651405172.0844197,14300,0.14000000059604645
1651405172.4984198,14315,0.14000000059604645
1651405175.4684198,14360,0.1420000046491623
1651405175.6054199,14365,0.1420000046491623
1651405176.4644196,14395,0.15199999511241913
1651405177.8024197,14405,0.14800000190734863
1651405177.9384198,14410,0.15199999511241913
1651405178.7694237,14440,0.15800000727176666
1651405179.18542,14455,0.15199999511241913
1651405179.3224201,14460,0.15399999916553497
1651405181.2154205,14485,0.164000004529953
1651405181.491424,14495,0.16200000047683716
1651405181.7624197,14505,0.1599999964237213
1651405182.1744244,14520,0.17000000178813934
1651405184.6754248,14565,0.18199999630451202
1651405185.3714197,14590,0.18400000035762787
1651405186.892424,14600,0.1860000044107437
1651405187.03142,14605,0.18799999356269836
1651405187.17242,14610,0.1899999976158142
1651405189.9664202,14665,0.1899999976158142
1651405191.9594202,14715,0.20800000429153442
1651405194.1664248,14755,0.20999999344348907
1651405197.7214198,14840,0.23000000417232513
1651405199.9214199,14875,0.2460000067949295
1651405200.069422,14880,0.2460000067949295
1651405200.4864194,14895,0.24400000274181366
1651405203.1474197,14945,0.25200000405311584
1651405203.9744196,14975,0.25999999046325684
1651405205.8264194,14995,0.2619999945163727
1651405206.5244195,15020,0.2639999985694885
1651405206.8054197,15030,0.2639999985694885
1651405208.3634205,15040,0.2619999945163727
1651405209.1174212,15050,0.2619999945163727
1651405209.4574199,15060,0.2619999945163727
1651405210.0184197,15080,0.2639999985694885
1651405210.1564205,15085,0.25600001215934753
1651405210.5724251,15100,0.2639999985694885
1651405212.4974198,15130,0.2540000081062317
1651405212.7774222,15140,0.257999986410141
1651405213.1974242,15155,0.25600001215934753
1651405215.4654202,15195,0.26600000262260437
1651405215.7474194,15205,0.257999986410141
1651405215.8864198,15210,0.25999999046325684
1651405216.0264242,15215,0.2540000081062317
1651405218.3834198,15255,0.2460000067949295
1651405221.7624223,15330,0.25
1651405222.0464196,15340,0.25200000405311584
1651405222.3324199,15350,0.25200000405311584
1651405223.8334198,15360,0.25200000405311584
1651405224.1244211,15370,0.25999999046325684
1651405226.0124202,15415,0.26600000262260437
1651405227.6624198,15435,0.257999986410141
1651405230.7274199,15500,0.2280000001192093
1651405231.3024223,15520,0.21799999475479126
1651405234.0064197,15570,0.21400000154972076
1651405235.28442,15615,0.2160000056028366
1651405239.8904197,15690,0.1979999989271164
1651405240.03242,15695,0.19599999487400055
1651405240.8764195,15725,0.19599999487400055
1651405241.0244195,15730,0.20200000703334808
1651405241.3124197,15740,0.20600000023841858
1651405243.4764197,15755,0.21199999749660492
1651405244.1934216,15780,0.20800000429153442
1651405244.631424,15795,0.20800000429153442
1651405244.7834196,15800,0.1979999989271164
1651405246.1544235,15810,0.19599999487400055
1651405249.7323186,15890,0.15600000321865082
1651405250.775409,15925,0.1599999964237213
1651405252.542409,15945,0.15800000727176666
1651405253.5546966,15980,0.1599999964237213
1651405253.7036967,15985,0.1599999964237213
1651405256.034625,16020,0.18000000715255737
1651405256.466625,16035,0.18199999630451202
1651405262.9689398,16155,0.20200000703334808
1651405263.4149396,16170,0.1979999989271164
1651405265.6799397,16205,0.21199999749660492
1651405266.1129444,16220,0.2199999988079071
1651405266.2579443,16225,0.21799999475479126
1651405266.5489433,16235,0.2160000056028366
1651405266.6929398,16240,0.21799999475479126
1651405268.96094,16275,0.2199999988079071
1651405269.2509398,16285,0.21799999475479126
1651405272.0969405,16340,0.23000000417232513
1651405272.82294,16365,0.22599999606609344
1651405275.3109405,16410,0.23800000548362732
1651405275.6079402,16420,0.23600000143051147
1651405275.8999405,16430,0.22599999606609344
1651405278.2039397,16450,0.23999999463558197
1651405278.67094,16465,0.24799999594688416
1651405281.74594,16530,0.2460000067949295
1651405281.938945,16535,0.23999999463558197
1651405282.0849419,16540,0.23999999463558197
1651405282.96194,16570,0.23800000548362732
1651405285.3859408,16610,0.24199999868869781
1651405287.5049443,16640,0.2460000067949295
1651405287.654944,16645,0.25
1651405287.8049543,16650,0.25200000405311584
1651405288.3999417,16670,0.25600001215934753
1651405289.1389403,16695,0.25200000405311584
1651405292.0909417,16730,0.2540000081062317
1651405294.5439441,16770,0.257999986410141
1651405295.1399446,16790,0.257999986410141
1651405296.31894,16810,0.25999999046325684
1651405296.6149445,16820,0.2680000066757202
1651405298.5869398,16850,0.27000001072883606
1651405299.02994,16865,0.26600000262260437
1651405299.3229399,16875,0.2720000147819519
1651405299.618944,16885,0.27000001072883606
1651405299.9169397,16895,0.2759999930858612
1651405301.597942,16910,0.2720000147819519
1651405302.3509452,16935,0.2879999876022339
1651405305.42494,16995,0.2800000011920929
1651405306.1719406,17020,0.2939999997615814
1651405308.170944,17045,0.2840000092983246
1651405312.0729403,17135,0.2840000092983246
1651405314.3369422,17155,0.2840000092983246
1651405314.784945,17170,0.2879999876022339
1651405315.5309393,17195,0.28200000524520874
1651405317.6419423,17225,0.2840000092983246
1651405317.7899399,17230,0.2840000092983246
1651405318.3929424,17250,0.2879999876022339
1651405318.6889398,17260,0.2879999876022339
1651405320.8929398,17290,0.28999999165534973
1651405321.04194,17295,0.28999999165534973
1651405321.939941,17325,0.2939999997615814
1651405324.1889403,17360,0.2919999957084656
1651405325.0769398,17390,0.28200000524520874
1651405325.5259397,17405,0.27799999713897705
1651405327.7239425,17435,0.26600000262260437
1651405330.648942,17490,0.2619999945163727
1651405331.5479393,17500,0.2619999945163727
1651405332.6189423,17535,0.257999986410141
1651405334.1589398,17550,0.25
1651405334.6159399,17565,0.23800000548362732
1651405334.9169402,17575,0.23399999737739563
1651405336.897945,17600,0.25200000405311584
1651405340.61994,17680,0.24400000274181366
1651405340.9209397,17690,0.24199999868869781
1651405341.0729406,17695,0.24199999868869781
1651405341.67594,17715,0.24400000274181366
1651405341.82794,17720,0.2460000067949295
1651405343.6790745,17740,0.23999999463558197
1651405343.9820693,17750,0.23800000548362732
1651405344.8970714,17780,0.2240000069141388
1651405345.04907,17785,0.22200000286102295
1651405347.3410695,17820,0.21400000154972076
1651405350.9070694,17880,0.22599999606609344
1651405351.6750736,17905,0.23199999332427979
1651405353.3510697,17920,0.23800000548362732
1651405354.7190697,17965,0.25600001215934753
1651405354.8700743,17970,0.257999986410141
1651405357.0300717,18000,0.2720000147819519
1651405357.1810713,18005,0.2759999930858612
1651405360.5200703,18075,0.30399999022483826
1651405361.1250699,18095,0.2939999997615814
1651405361.4310696,18105,0.30399999022483826
1651405362.9830754,18115,0.30799999833106995
1651405363.438074,18130,0.3140000104904175
1651405363.8950696,18145,0.3160000145435333
1651405366.49407,18190,0.3400000035762787
1651405367.868072,18220,0.34599998593330383
1651405368.1750698,18230,0.3479999899864197
1651405370.928072,18285,0.38600000739097595
1651405371.0800705,18290,0.3919999897480011
1651405373.1870697,18320,0.3959999978542328
1651405374.2700744,18355,0.41200000047683716
1651405380.4340699,18475,0.41600000858306885
1651405380.8930717,18490,0.41999998688697815
1651405383.2533953,18505,0.41600000858306885
1651405383.5643916,18515,0.41200000047683716
1651405388.5373917,18620,0.4320000112056732
1651405390.2443922,18635,0.4259999990463257
1651405390.868392,18655,0.41999998688697815
1651405391.0293894,18660,0.421999990940094
1651405391.1823916,18665,0.42800000309944153
1651405393.4383898,18695,0.40400001406669617
1651405393.9033897,18710,0.4099999964237213
1651405394.2143893,18720,0.39800000190734863
1651405396.8943894,18765,0.3840000033378601
1651405397.5253892,18785,0.3779999911785126
1651405397.9923918,18800,0.3720000088214874
1651405400.066327,18825,0.38199999928474426
1651405401.401035,18865,0.3779999911785126
1651405403.3150313,18885,0.38600000739097595
1651405403.6320324,18895,0.38999998569488525
1651405404.5450299,18905,0.3919999897480011
1651405407.6870728,18970,0.34599998593330383
1651405408.0000775,18980,0.33799999952316284
1651405408.4660764,18995,0.33399999141693115
1651405411.6386452,19055,0.28999999165534973
1651405413.5416458,19075,0.27799999713897705
1651405414.3236454,19100,0.25600001215934753
1651405414.6336455,19110,0.25200000405311584
1651405417.3616455,19160,0.23399999737739563
1651405417.6716459,19170,0.23199999332427979
1651405417.9876478,19180,0.23199999332427979
1651405421.295645,19245,0.20600000023841858
1651405423.9696476,19275,0.1940000057220459
1651405425.5616474,19325,0.1720000058412552
1651405427.5686455,19350,0.15000000596046448
1651405428.6856456,19385,0.13199999928474426
1651405430.4146454,19400,0.11800000071525574
1651405430.7306473,19410,0.11800000071525574
1651405435.1756477,19510,0.10599999874830246
1651405435.3316455,19515,0.1080000028014183
1651405436.7186503,19520,0.10999999940395355
1651405437.5276465,19545,0.1080000028014183
1651405437.8436453,19555,0.10599999874830246
1651405440.06365,19585,0.10199999809265137
1651405441.2036452,19605,0.10999999940395355
1651405442.4776475,19645,0.13199999928474426
1651405443.7016456,19650,0.1340000033378601
1651405444.5006473,19675,0.14000000059604645
1651405444.6596477,19680,0.14399999380111694
1651405445.2916458,19700,0.15800000727176666
1651405448.2296503,19755,0.1860000044107437
1651405450.4806468,19785,0.20000000298023224
1651405451.4426455,19815,0.2160000056028366
1651405451.9226453,19830,0.22599999606609344
1651405454.95565,19885,0.25999999046325684
1651405456.881647,19905,0.25999999046325684
1651405457.5206487,19925,0.2680000066757202
1651405457.8376477,19935,0.27399998903274536
1651405459.2886477,19960,0.2759999930858612
1651405460.9876485,19980,0.2939999997615814
1651405461.7946455,20005,0.3140000104904175
1651405462.5936494,20030,0.335999995470047
1651405464.4516454,20050,0.35199999809265137
1651405464.6206453,20055,0.3580000102519989
1651405464.9436457,20065,0.3659999966621399
1651405467.6636455,20110,0.38999998569488525
1651405467.8216503,20115,0.3880000114440918
1651405470.8426476,20170,0.3919999897480011
1651405471.1726456,20180,0.39800000190734863
1651405471.3336456,20185,0.4000000059604645
1651405472.4636457,20220,0.4059999883174896
1651405474.0766456,20230,0.40400001406669617
1651405474.2366455,20235,0.4099999964237213
1651405474.3936455,20240,0.41600000858306885
1651405474.5526454,20245,0.414000004529953
1651405475.2046497,20265,0.41600000858306885
1651405475.5246456,20275,0.4180000126361847
1651405481.978648,20385,0.4059999883174896
1651405482.4596455,20400,0.4180000126361847
1651405485.9926453,20470,0.4440000057220459
1651405488.0386455,20495,0.4440000057220459
1651405488.2096455,20500,0.44200000166893005
1651405488.5476477,20510,0.4359999895095825
1651405491.117648,20550,0.4180000126361847
1651405491.9396465,20575,0.41600000858306885
1651405494.3546464,20610,0.414000004529953
1651405501.8576453,20750,0.3919999897480011
1651405503.001647,20785,0.38999998569488525
1651405506.0856485,20840,0.3799999952316284
1651405508.1696455,20865,0.38199999928474426
1651405509.6636457,20910,0.3919999897480011
1651405509.831648,20915,0.3919999897480011
1651405512.6766455,20965,0.38600000739097595
1651405512.8396454,20970,0.3880000114440918
1651405513.002645,20975,0.3880000114440918
1651405513.3306456,20985,0.3880000114440918
1651405514.9426455,20995,0.37599998712539673
1651405515.7436461,21005,0.3779999911785126
1651405515.9096453,21010,0.3779999911785126
1651405516.0766482,21015,0.3779999911785126
1651405516.4076452,21025,0.3799999952316284
1651405520.547645,21115,0.37400001287460327
1651405522.5986478,21140,0.3720000088214874
1651405523.4466455,21165,0.3779999911785126
1651405523.9496493,21180,0.3779999911785126
1651405525.7409065,21195,0.3799999952316284
1651405526.5849116,21220,0.3880000114440918
1651405529.725379,21275,0.3919999897480011
1651405532.5491781,21320,0.39399999380111694
1651405533.0551805,21335,0.39800000190734863
1651405533.2181778,21340,0.4020000100135803
1651405536.4511824,21385,0.4020000100135803
1651405537.4491823,21415,0.41200000047683716
1651405541.21118,21490,0.40799999237060547
1651405541.376178,21495,0.41200000047683716
1651405543.5941777,21525,0.414000004529953
1651405544.268178,21545,0.4300000071525574
1651405544.7671778,21560,0.4259999990463257
1651405547.04618,21590,0.41200000047683716
1651405547.3791778,21600,0.41200000047683716
1651405550.0791812,21645,0.4099999964237213
1651405550.7551813,21665,0.41200000047683716
1651405551.7581787,21695,0.41600000858306885
1651405554.3001778,21720,0.4000000059604645
1651405555.3051798,21750,0.4000000059604645
1651405557.17418,21770,0.40400001406669617
1651405558.0151808,21795,0.4020000100135803
1651405560.5191803,21830,0.41200000047683716
1651405561.1951778,21850,0.41200000047683716
1651405563.880178,21895,0.4059999883174896
1651405564.3861778,21910,0.39800000190734863
1651405567.6621795,21970,0.3919999897480011
1651405568.8631783,22005,0.38999998569488525
1651405570.7478726,22020,0.3880000114440918
1651405571.0948749,22030,0.3840000033378601
1651405571.2668748,22035,0.3840000033378601
1651405572.6238725,22055,0.3840000033378601
1651405572.7938724,22060,0.3840000033378601
1651405572.9648726,22065,0.3880000114440918
1651405576.064877,22125,0.4000000059604645
1651405578.2718725,22155,0.3840000033378601
1651405578.4428725,22160,0.3799999952316284
1651405578.7948728,22170,0.38199999928474426
1651405579.6648748,22195,0.3880000114440918
1651405579.8328729,22200,0.39399999380111694
1651405581.630872,22215,0.39399999380111694
1651405582.6558723,22245,0.3880000114440918
1651405583.3338757,22265,0.38600000739097595
1651405585.873873,22300,0.3919999897480011
1651405588.8793852,22350,0.3700000047683716
1651405589.9693828,22380,0.36000001430511475
1651405592.3893828,22400,0.36000001430511475
1651405592.9523852,22415,0.3619999885559082
1651405594.3553855,22455,0.3580000102519989
1651405595.934382,22465,0.3619999885559082
1651405599.484382,22530,0.38199999928474426
1651405600.1803827,22550,0.3700000047683716
1651405600.350382,22555,0.3700000047683716
1651405604.8343818,22650,0.39399999380111694
1651405605.0053816,22655,0.38600000739097595
1651405606.8003821,22670,0.3799999952316284
1651405607.9943821,22705,0.36800000071525574
1651405608.340382,22715,0.3659999966621399
1651405611.5393822,22755,0.37599998712539673
1651405611.8813841,22765,0.3799999952316284
1651405612.0513823,22770,0.38199999928474426
1651405615.3703847,22835,0.38199999928474426
1651405615.7073822,22845,0.3799999952316284
1651405617.1223822,22850,0.38199999928474426
1651405618.4943821,22890,0.40400001406669617
1651405618.6653821,22895,0.4000000059604645
1651405619.1883821,22910,0.39800000190734863
1651405620.8093843,22920,0.39800000190734863
1651405622.3733819,22965,0.421999990940094
1651405624.142382,22980,0.421999990940094
1651405624.488382,22990,0.41999998688697815
1651405624.8283823,23000,0.4180000126361847
1651405628.1973863,23060,0.4300000071525574
1651405632.876384,23145,0.4099999964237213
1651405635.058387,23170,0.4180000126361847
1651405636.827382,23220,0.41600000858306885
1651405639.1393821,23250,0.3959999978542328
1651405640.3563879,23285,0.3840000033378601
1651405642.6893914,23315,0.38199999928474426
1651405643.0653925,23325,0.3840000033378601
1651405643.8023946,23345,0.3840000033378601
1651405646.3635478,23380,0.37599998712539673
1651405646.541549,23385,0.3720000088214874
1651405646.7185488,23390,0.36800000071525574
1651405649.8475707,23440,0.3659999966621399
1651405654.4545581,23520,0.3199999928474426
1651405655.343558,23545,0.30799999833106995
1651405657.4835606,23570,0.29600000381469727
1651405658.3865604,23595,0.28999999165534973
1651405658.5645607,23600,0.28600001335144043
1651405658.9145582,23610,0.27799999713897705
1651405660.7145598,23625,0.2680000066757202
1651405662.4935603,23675,0.23999999463558197
1651405664.452558,23695,0.2280000001192093
1651405664.6295605,23700,0.23000000417232513
1651405665.7095582,23730,0.23199999332427979
1651405667.7155633,23750,0.2280000001192093
1651405667.8915634,23755,0.22599999606609344
1651405669.3105605,23795,0.20600000023841858
1651405670.2845604,23805,0.20600000023841858
1651405671.577558,23810,0.20399999618530273
1651405671.7565603,23815,0.1979999989271164
1651405672.1165612,23825,0.1899999976158142
1651405672.655562,23840,0.18199999630451202
1651405672.8345582,23845,0.1860000044107437
1651405673.0115578,23850,0.18199999630451202
1651405673.189561,23855,0.18199999630451202
1651405675.1285582,23875,0.17000000178813934
1651405675.4855607,23885,0.164000004529953
1651405676.0215583,23900,0.15199999511241913
1651405676.2015603,23905,0.1459999978542328
1651405676.3785608,23910,0.1459999978542328
1651405676.5545592,23915,0.1379999965429306
1651405676.909558,23925,0.13600000739097595
1651405678.7065582,23940,0.12600000202655792
1651405678.8925579,23945,0.12200000137090683
1651405679.9635596,23975,0.11599999666213989
1651405682.2835603,24005,0.1080000028014183
1651405682.6375613,24015,0.10599999874830246
1651405683.1695616,24030,0.10000000149011612
1651405686.571558,24090,0.10000000149011612
1651405689.3015583,24130,0.09799999743700027
1651405689.477561,24135,0.09399999678134918
1651405689.6525588,24140,0.09600000083446503
1651405691.3755584,24170,0.10000000149011612
1651405693.724558,24205,0.09799999743700027
1651405694.615558,24230,0.09799999743700027
1651405697.084558,24265,0.1080000028014183
1651405697.8005607,24285,0.10999999940395355
1651405698.1625605,24295,0.11800000071525574
